,ortho,phon,cgram,islem,freqlemfilms2,freqfilms2,freqlemlivres,freqlivres,p_cvcv,cvcv,nbsyll,nblettres
104284,porto,pORto,NOM,1,2.3,2.27,5.0,4.46,CVCCV,CVCCV,2,5
104364,poseur,poz9R,NOM,1,0.96,0.67,0.95,0.74,CVCVC,CVCVVC,2,6
104502,poster,pOste,ADJ,1,0.82,0.81,0.34,0.27,CVCCV,CVCCVC,2,6
104503,poster,pOste,NOM,1,2.41,1.6,2.03,1.01,CVCCV,CVCCVC,2,6
104504,poster,pOste,VER,1,9.54,2.51,10.47,2.16,CVCCV,CVCCVC,2,6
104596,potage,potaZ,NOM,1,3.28,3.07,6.22,6.01,CVCVC,CVCVCV,2,6
104629,potence,pot@s,NOM,1,3.4,3.04,2.03,1.35,CVCVC,CVCVCCV,2,7
104651,potiche,potiS,NOM,1,0.64,0.55,1.15,0.61,CVCVC,CVCVCCV,2,7
104677,poubelle,pubEl,NOM,1,21.34,14.85,22.91,10.27,CVCVC,CVVCVCCV,2,8
104685,poucette,pusEt,NOM,1,1.18,0.76,0.0,0.0,CVCVC,CVVCVCCV,2,8
104703,poudrer,pudRe,VER,1,0.95,0.42,4.32,0.41,CVCCV,CVVCCVC,2,7
104785,poulette,pulEt,NOM,1,3.41,2.71,1.15,0.95,CVCVC,CVVCVCCV,2,8
104787,pouliche,puliS,NOM,1,1.1,0.9,2.09,1.55,CVCVC,CVVCVCCV,2,8
104826,pourceau,puRso,NOM,1,0.74,0.3,0.95,0.34,CVCCV,CVVCCVVV,2,8
104865,pourim,puRim,NOM,1,0.68,0.68,0.27,0.27,CVCVC,CVVCVC,2,6
104919,pourrir,puRiR,VER,1,22.86,5.79,21.89,5.95,CVCVC,CVVCCVC,2,7
105051,poussette,pusEt,NOM,1,1.96,1.83,2.43,1.96,CVCVC,CVVCCVCCV,2,9
108262,pubis,pybis,NOM,1,0.59,0.59,1.15,1.15,CVCVC,CVCVC,2,5
108339,pudding,pudiG,NOM,1,2.86,2.8,0.68,0.54,CVCVC,CVCCVCC,2,7
108352,pudique,pydik,ADJ,1,1.12,0.98,5.27,4.39,CVCVC,CVCVCVV,2,7
108474,pulser,pylse,VER,1,0.51,0.11,0.61,0.07,CVCCV,CVCCVC,2,6
108512,punaise,pynEz,NOM,1,2.46,1.41,7.84,1.76,CVCVC,CVCVVCV,2,7
108539,punir,pyniR,VER,1,41.7,13.82,20.14,8.45,CVCVC,CVCVC,2,5
108608,purger,pyRZe,VER,1,5.46,1.59,3.24,1.08,CVCCV,CVCCVC,2,6
108728,puzzle,p9z9l,NOM,1,4.81,4.38,11.82,7.77,CVCVC,CVCCCV,2,6
108731,pygmée,pigme,NOM,1,0.58,0.28,0.47,0.0,CVCCV,CVCCVV,2,6
108926,quarante,kaR@t,NOM,1,1.49,1.49,4.32,4.32,CVCVC,CVVCVCCV,2,8
109104,quéquette,kekEt,NOM,1,1.3,1.27,2.36,2.09,CVCVC,CVVCVVCCV,2,9
109129,quérir,keRiR,VER,1,0.65,0.65,1.76,1.76,CVCVC,CVVCVC,2,6
109206,quiconque,kik§k,PRO:ind,1,22.81,3.46,9.12,1.55,CVCVC,CVVCVCCVV,2,9
109207,quiconque,kik§k,PRO:int,1,22.81,3.92,9.12,1.49,CVCVC,CVVCVCCVV,2,9
109245,quinine,kinin,NOM,1,0.54,0.54,0.95,0.95,CVCVC,CVVCVCV,2,7
109260,quintal,k5tal,NOM,1,0.56,0.19,1.01,0.68,CVCVC,CVVCCVC,2,7
109287,quinzaine,k5zEn,NOM,1,2.02,2.01,11.89,11.69,CVCVC,CVVCCVVCV,2,9
109306,quittance,kit@s,NOM,1,0.55,0.4,1.15,0.54,CVCVC,CVVCCVCCV,2,9
109354,quorum,koROm,NOM,1,0.67,0.67,0.2,0.2,CVCVC,CVVCVC,2,6
109575,raccord,RakOR,NOM,1,1.02,0.81,1.28,0.68,CVCVC,CVCCVCC,2,7
109673,racine,Rasin,NOM,1,12.53,5.17,31.96,11.01,CVCVC,CVCVCV,2,6
109688,racket,RakEt,NOM,1,2.33,2.07,0.68,0.68,CVCVC,CVCCVC,2,6
109705,raclée,Rakle,NOM,1,6.88,6.43,3.24,2.57,CVCCV,CVCCVV,2,6
109718,racler,Rakle,VER,1,1.36,0.51,12.5,2.03,CVCCV,CVCCVC,2,6
109794,radar,RadaR,NOM,1,10.36,8.05,2.7,1.96,CVCVC,CVCVC,2,5
109971,rafale,Rafal,NOM,1,1.59,0.79,19.46,8.85,CVCVC,CVCVCV,2,6
110045,rafler,Rafle,VER,1,3.56,0.81,5.2,1.42,CVCCV,CVCCVC,2,6
110144,raideur,REd9R,NOM,1,0.62,0.62,7.03,7.03,CVCVC,CVVCVVC,2,7
110151,raidir,RediR,VER,1,0.57,0.17,19.59,1.55,CVCVC,CVVCVC,2,6
110417,rallonge,Ral§Z,NOM,1,0.91,0.72,2.09,1.22,CVCVC,CVCCVCCV,2,8
110568,rameur,Ram9R,NOM,1,1.0,0.4,2.43,0.47,CVCVC,CVCVVC,2,6
110687,rancard,R@kaR,NOM,1,2.8,2.6,1.22,1.15,CVCVC,CVCCVCC,2,7
110689,rancart,R@kaR,NOM,1,0.82,0.76,1.76,1.62,CVCVC,CVCCVCC,2,7
110697,rancho,R@tSo,NOM,1,0.87,0.87,0.0,0.0,CVCCV,CVCCCV,2,6
110713,rancoeur,R@k9R,NOM,1,1.31,1.09,6.15,4.46,CVCVC,CVCCVVVC,2,8
110728,rancune,R@kyn,NOM,1,7.2,6.76,17.23,14.86,CVCVC,CVCCVCV,2,7
110777,ranger,R@ZER,NOM,1,4.6,2.24,3.38,1.01,CVCVC,CVCCVC,2,6
110812,rapace,Rapas,ADJ,1,0.95,0.86,1.28,0.47,CVCVC,CVCVCV,2,6
110813,rapace,Rapas,NOM,1,0.92,0.53,2.7,1.49,CVCVC,CVCVCV,2,6
110891,rapide,Rapid,NOM,1,4.05,2.29,4.93,4.05,CVCVC,CVCVCV,2,6
110947,rappel,RapEl,NOM,1,4.24,3.77,10.34,8.31,CVCVC,CVCCVC,2,6
110950,rappeur,Rap9R,NOM,1,1.01,0.65,0.0,0.0,CVCVC,CVCCVVC,2,7
111059,raquette,RakEt,NOM,1,2.05,1.77,3.51,1.69,CVCVC,CVCVVCCV,2,8
111089,rasage,RazaZ,NOM,1,0.95,0.83,0.41,0.41,CVCVC,CVCVCV,2,6
111125,raseur,Raz9R,NOM,1,0.65,0.46,1.15,0.47,CVCVC,CVCVVC,2,6
111265,ratage,RataZ,NOM,1,0.63,0.16,1.01,0.68,CVCVC,CVCVCV,2,6
111508,ravage,RavaZ,NOM,1,2.16,0.12,5.54,0.41,CVCVC,CVCVCV,2,6
111594,ravir,RaviR,VER,1,72.67,2.08,27.91,3.45,CVCVC,CVCVC,2,5
112564,récif,Resif,NOM,1,1.44,0.75,2.03,0.54,CVCVC,CVCVC,2,5
113276,récré,RekRe,NOM,1,2.29,2.25,2.7,2.16,CVCCV,CVCCV,2,5
114678,régal,Regal,NOM,1,2.19,2.18,2.97,2.91,CVCVC,CVCVC,2,5
114726,régate,Regat,NOM,1,1.13,0.93,0.81,0.41,CVCVC,CVCVCV,2,6
114806,régir,ReZiR,VER,1,3.1,0.36,8.45,0.07,CVCVC,CVCVC,2,5
114855,réglé,Regle,ADJ,1,3.84,2.44,5.34,2.23,CVCCV,CVCCV,2,5
114879,réglo,Reglo,ADJ,1,6.61,5.99,1.22,1.08,CVCCV,CVCCV,2,5
115744,remake,RimEk,NOM,1,0.66,0.66,0.54,0.54,CVCVC,CVCVCV,2,6
116154,rempart,R@paR,NOM,1,2.95,1.56,20.0,8.31,CVCVC,CVCCVCC,2,7
116217,rempli,R@pli,ADJ,1,12.74,1.71,20.74,2.03,CVCCV,CVCCCV,2,6
116365,rénal,Renal,ADJ,1,1.57,0.32,0.47,0.14,CVCVC,CVCVC,2,5
116391,rencard,R@kaR,NOM,1,10.76,9.62,1.42,1.08,CVCVC,CVCCVCC,2,7
116612,renfort,R@fOR,NOM,1,21.41,7.5,13.45,7.5,CVCVC,CVCCVCC,2,7
116641,rengaine,R@gEn,NOM,1,1.48,1.41,4.59,3.31,CVCVC,CVCCVVCV,2,8
116898,rentrée,R@tRe,NOM,1,3.9,3.34,15.34,14.19,CVCCV,CVCCCVV,2,7
116916,rentré,R@tRe,ADJ,1,4.86,4.05,4.93,3.18,CVCCV,CVCCCV,2,6
116917,rentré,R@tRe,NOM,1,0.81,0.34,0.41,0.2,CVCCV,CVCCCV,2,6
118267,résine,Rezin,NOM,1,0.84,0.83,5.54,5.2,CVCVC,CVCVCV,2,6
118764,restant,REst@,ADJ,1,2.42,0.5,3.24,1.28,CVCCV,CVCCVCC,2,7
118765,restant,REst@,NOM,1,5.74,5.54,5.68,5.41,CVCCV,CVCCVCC,2,7
118793,restau,REsto,NOM,1,3.65,3.31,2.5,2.09,CVCCV,CVCCVV,2,6
118842,resto,REsto,NOM,1,10.47,9.36,1.62,1.42,CVCCV,CVCCV,2,5
119127,rétine,Retin,NOM,1,0.8,0.69,2.97,2.36,CVCVC,CVCVCV,2,6
119485,rétro,RetRo,ADJ,1,1.12,1.12,0.81,0.81,CVCCV,CVCCV,2,5
119486,rétro,RetRo,NOM,1,0.92,0.8,3.65,3.38,CVCCV,CVCCV,2,5
119987,rêveur,REv9R,ADJ,1,1.77,0.96,15.34,8.38,CVCVC,CVCVVC,2,6
119988,rêveur,REv9R,NOM,1,2.5,1.48,4.66,3.31,CVCVC,CVCVVC,2,6
120403,richard,RiSaR,ADJ,1,3.57,2.01,0.81,0.2,CVCVC,CVCCVCC,2,7
120404,richard,RiSaR,NOM,1,2.05,0.9,1.08,0.27,CVCVC,CVCCVCC,2,7
120414,richesse,RiSEs,NOM,1,13.21,8.44,22.16,14.66,CVCVC,CVCCVCCV,2,8
120519,rigide,RiZid,ADJ,1,3.27,2.96,9.93,6.42,CVCVC,CVCVCV,2,6
120550,rigole,RigOl,NOM,1,1.92,1.71,5.61,2.7,CVCVC,CVCVCV,2,6
120645,ringard,R5gaR,ADJ,1,2.94,1.99,1.42,0.88,CVCVC,CVCCVCC,2,7
120646,ringard,R5gaR,NOM,1,2.54,1.59,0.95,0.54,CVCVC,CVCCVCC,2,7
120723,risette,RizEt,NOM,1,0.75,0.7,1.08,0.81,CVCVC,CVCVCCV,2,7
120752,risqué,Riske,ADJ,1,8.29,7.61,2.7,1.55,CVCCV,CVCCVV,2,6
120758,risquer,Riske,VER,1,100.4,13.06,99.32,14.19,CVCCV,CVCCVVC,2,7
120787,rital,Rital,NOM,1,2.66,1.36,3.51,2.09,CVCVC,CVCVC,2,5
120810,rivage,RivaZ,NOM,1,5.46,4.38,17.23,12.36,CVCVC,CVCVCV,2,6
120831,rival,Rival,ADJ,1,1.34,0.26,4.05,0.81,CVCVC,CVCVC,2,5
120832,rival,Rival,NOM,1,4.75,2.68,10.2,4.8,CVCVC,CVCVC,2,5
120876,robert,RobER,NOM,1,1.51,1.44,1.49,0.27,CVCVC,CVCVCC,2,6
120917,rochelle,RoSEl,NOM,1,0.74,0.74,0.0,0.0,CVCVC,CVCCVCCV,2,8
120929,rocker,Rok9R,NOM,1,1.52,0.86,2.91,1.15,CVCVC,CVCCVC,2,6
120931,rocket,RokEt,NOM,1,1.4,1.04,0.07,0.07,CVCVC,CVCCVC,2,6
120981,rôdeur,Rod9R,NOM,1,1.37,0.94,2.57,1.28,CVCVC,CVCVVC,2,6
121041,roller,ROl9R,NOM,1,1.41,0.88,0.0,0.0,CVCVC,CVCCVC,2,6
121058,romance,Rom@s,NOM,1,3.12,2.98,3.99,2.91,CVCVC,CVCVCCV,2,7
121172,rondelle,R§dEl,NOM,1,1.16,0.42,5.34,2.23,CVCVC,CVCCVCCV,2,8
121218,ronfler,R§fle,VER,1,6.62,1.14,18.24,5.47,CVCCV,CVCCCVC,2,7
121252,rongeur,R§Z9R,NOM,1,1.43,0.52,2.91,1.01,CVCVC,CVCCVVC,2,7
121296,roquette,RokEt,NOM,1,1.68,0.91,1.01,0.74,CVCVC,CVCVVCCV,2,8
121303,rosaire,RozER,NOM,1,1.54,1.33,0.74,0.61,CVCVC,CVCVVCV,2,7
121352,rosir,RoziR,VER,1,1.44,0.04,3.51,0.74,CVCVC,CVCVC,2,5
121431,rôtir,RotiR,VER,1,2.9,1.73,5.27,2.16,CVCVC,CVCVC,2,5
121466,rotule,Rotyl,NOM,1,1.29,0.57,1.76,0.61,CVCVC,CVCVCV,2,6
121558,rougeole,RuZOl,NOM,1,1.27,1.27,1.69,1.69,CVCVC,CVVCVVCV,2,8
121578,rougeur,RuZ9R,NOM,1,1.16,0.63,3.04,1.89,CVCVC,CVVCVVC,2,7
121589,rougir,RuZiR,VER,1,9.01,2.51,42.09,10.68,CVCVC,CVVCVC,2,6
121679,roulette,RulEt,NOM,1,5.55,2.5,8.78,2.77,CVCVC,CVVCVCCV,2,8
121695,roulotte,RulOt,NOM,1,1.59,1.32,4.8,3.58,CVCVC,CVVCVCCV,2,8
121699,roulure,RulyR,NOM,1,0.86,0.71,0.88,0.68,CVCVC,CVVCVCV,2,7
121715,roupettes,RupEt,NOM,1,0.56,0.56,0.2,0.2,CVCVC,CVVCVCCVC,2,9
121778,rousseur,Rus9R,NOM,1,1.45,1.4,5.54,5.14,CVCVC,CVVCCVVC,2,8
121823,routine,Rutin,NOM,1,12.14,11.67,12.77,9.53,CVCVC,CVVCVCV,2,7
121958,rugby,Rygbi,NOM,1,1.14,1.14,3.11,3.11,CVCCV,CVCCV,2,5
121962,rugir,RyZiR,VER,1,1.73,0.52,7.5,0.88,CVCVC,CVCVC,2,5
122038,rumba,Rumba,NOM,1,0.68,0.68,0.68,0.61,CVCCV,CVCCV,2,5
122070,running,RyniG,NOM,1,0.66,0.66,0.0,0.0,CVCVC,CVCCVCC,2,7
122089,rural,RyRal,ADJ,1,1.19,0.66,3.51,1.15,CVCVC,CVCVC,2,5
122180,rythmé,Ritme,ADJ,1,0.91,0.3,1.96,0.68,CVCCV,CVCCCV,2,6
122356,sacoche,sakOS,NOM,1,3.16,2.79,6.82,4.8,CVCVC,CVCVCCV,2,7
122386,sacrer,sakRe,VER,1,25.16,0.06,16.82,0.0,CVCCV,CVCCVC,2,6
122388,sacré,sakRe,NOM,1,3.4,3.17,5.88,5.27,CVCCV,CVCCV,2,5
122467,sadique,sadik,ADJ,1,2.0,1.64,3.24,2.5,CVCVC,CVCVCVV,2,7
122468,sadique,sadik,NOM,1,2.89,2.23,2.3,1.49,CVCVC,CVCVCVV,2,7
122594,sainteté,s5tte,NOM,1,4.74,4.64,5.54,5.41,CVCCV,CVVCCVCV,2,8
122673,salace,salas,ADJ,1,0.55,0.33,1.28,0.47,CVCVC,CVCVCV,2,6
122772,salir,saliR,VER,1,17.51,6.81,15.95,6.08,CVCVC,CVCVC,2,5
122826,saloon,salun,NOM,1,5.08,4.65,0.47,0.34,CVCVC,CVCVVC,2,6
122857,salsa,salsa,NOM,1,1.43,1.43,0.14,0.14,CVCCV,CVCCV,2,5
123008,sanglant,s@gl@,ADJ,1,6.69,3.23,20.0,6.01,CVCCV,CVCCCVCC,2,8
123015,sangler,s@gle,VER,1,0.86,0.07,6.49,0.07,CVCCV,CVCCCVC,2,7
123040,sanglot,s@glo,NOM,1,3.79,0.3,29.12,9.59,CVCCV,CVCCCVC,2,7
123153,sapeur,sap9R,NOM,1,0.78,0.56,4.8,1.69,CVCVC,CVCVVC,2,6
123159,saphir,safiR,NOM,1,0.64,0.34,1.96,1.22,CVCVC,CVCCVC,2,6
123263,sasseur,sas9R,NOM,1,0.54,0.54,0.0,0.0,CVCVC,CVCCVVC,2,7
123369,satyre,satiR,NOM,1,0.99,0.42,5.54,3.85,CVCVC,CVCVCV,2,6
123386,saucisse,sosis,NOM,1,15.89,7.37,8.78,3.18,CVCVC,CVVCVCCV,2,8
123525,sauteur,sot9R,NOM,1,1.12,0.66,1.89,0.61,CVCVC,CVVCVVC,2,7
123566,sauvage,sovaZ,NOM,1,14.94,8.09,11.69,5.81,CVCVC,CVVCVCV,2,7
123625,sauveur,sov9R,NOM,1,6.93,5.87,3.31,2.77,CVCVC,CVVCVVC,2,7
123659,saveur,sav9R,NOM,1,3.52,3.11,12.36,10.41,CVCVC,CVCVVC,2,6
123742,saxo,sakso,NOM,1,0.73,0.72,1.01,0.81,CVCCV,CVCV,2,4
123913,scénar,senaR,NOM,1,0.51,0.46,0.34,0.34,CVCVC,CCVCVC,2,6
123948,schilling,SiliG,NOM,1,1.42,0.13,0.0,0.0,CVCVC,CCCVCCVCC,2,9
124597,segment,sEgm@,NOM,1,0.69,0.36,1.42,0.88,CVCCV,CVCCVCC,2,7
124760,sembler,s@ble,VER,1,229.25,6.01,572.84,4.53,CVCCV,CVCCCVC,2,7
124892,sénile,senil,ADJ,1,2.18,1.94,1.82,1.49,CVCVC,CVCVCV,2,6
124900,señor,seNOR,NOM,1,9.75,9.75,0.0,0.0,CVCVC,CVCVC,2,5
124902,sensass,s@sas,ADJ,1,2.05,2.05,0.2,0.2,CVCVC,CVCCVCC,2,7
124961,sentence,s@t@s,NOM,1,7.7,7.17,5.68,4.19,CVCVC,CVCCVCCV,2,8
124972,senteur,s@t9R,NOM,1,0.71,0.51,11.69,6.01,CVCVC,CVCCVVC,2,7
125122,séquelle,sekEl,NOM,1,1.31,0.11,2.36,0.41,CVCVC,CVCVVCCV,2,8
125126,séquence,sek@s,NOM,1,7.61,6.02,4.73,2.97,CVCVC,CVCVVCCV,2,8
125262,sermon,sERm§,NOM,1,7.61,4.38,6.42,3.85,CVCCV,CVCCVC,2,6
125385,sérum,seROm,NOM,1,4.16,4.0,0.81,0.74,CVCVC,CVCVC,2,5
125394,servant,sERv@,ADJ,1,1.09,0.83,1.15,0.88,CVCCV,CVCCVCC,2,7
125395,servant,sERv@,NOM,1,7.41,0.14,18.65,0.74,CVCCV,CVCCVCC,2,7
125445,servi,sERvi,ADJ,1,2.86,2.03,3.99,1.76,CVCCV,CVCCV,2,5
125462,sésame,sezam,NOM,1,1.26,1.26,1.35,1.35,CVCVC,CVCVCV,2,6
125504,sévices,sevis,NOM,1,1.25,1.13,2.5,2.16,CVCVC,CVCVCVC,2,7
125511,sévir,seviR,VER,1,3.23,0.75,5.61,1.62,CVCVC,CVCVC,2,5
125592,shaman,Saman,NOM,1,0.92,0.81,0.07,0.07,CVCVC,CCVCVC,2,6
125613,sheriff,SERif,NOM,1,2.61,2.61,0.14,0.14,CVCVC,CCVCVCC,2,7
125623,shilling,SiliG,NOM,1,2.28,0.55,0.2,0.0,CVCVC,CCVCCVCC,2,8
125665,shopping,SOpiG,NOM,1,5.75,5.64,0.54,0.47,CVCVC,CCVCCVCC,2,8
125823,siffler,sifle,VER,1,13.04,3.02,40.2,8.24,CVCCV,CVCCCVC,2,7
125828,sifflet,siflE,NOM,1,4.61,3.76,17.91,13.31,CVCCV,CVCCCVC,2,7
125965,signor,siNOR,NOM,1,5.36,3.39,2.64,0.88,CVCVC,CVCCVC,2,6
126062,simplet,s5plE,NOM,1,0.78,0.63,0.34,0.2,CVCCV,CVCCCVC,2,7
126218,sinus,sinys,NOM,1,1.3,1.3,1.01,1.01,CVCVC,CVCVC,2,5
126240,sirène,siREn,NOM,1,11.35,8.06,17.5,10.34,CVCVC,CVCVCV,2,6
126495,soccer,sOs9R,NOM,1,0.64,0.64,0.0,0.0,CVCVC,CVCCVC,2,6
126584,soeurette,s9REt,NOM,1,2.12,2.12,0.95,0.95,CVCVC,CVVVCVCCV,2,9
126701,solaire,solER,ADJ,1,8.53,7.04,7.43,6.49,CVCVC,CVCVVCV,2,7
126725,solder,sOlde,VER,1,1.52,0.33,3.72,0.74,CVCCV,CVCCVC,2,6
126767,solide,solid,NOM,1,2.91,2.54,4.53,3.85,CVCVC,CVCVCV,2,6
126888,sombrer,s§bRe,VER,1,5.51,2.22,19.32,6.49,CVCCV,CVCCCVC,2,7
126899,sommaire,somER,ADJ,1,0.56,0.46,4.8,3.45,CVCVC,CVCCVVCV,2,8
126990,sonar,sonaR,NOM,1,1.71,1.54,0.07,0.07,CVCVC,CVCVC,2,5
126992,sonate,sonat,NOM,1,2.98,2.95,1.69,1.15,CVCVC,CVCVCV,2,6
126995,sondage,s§daZ,NOM,1,4.64,2.33,2.16,0.74,CVCVC,CVCCVCV,2,7
127101,sonnette,sonEt,NOM,1,9.55,8.47,16.15,14.12,CVCVC,CVCCVCCV,2,8
127103,sonneur,son9R,NOM,1,1.34,1.31,0.61,0.34,CVCVC,CVCCVVC,2,7
127157,sorbet,sORbE,NOM,1,0.55,0.37,1.55,0.81,CVCCV,CVCCVC,2,6
127193,sortant,sORt@,ADJ,1,1.17,0.79,1.49,1.28,CVCCV,CVCCVCC,2,7
127246,sottise,sotiz,NOM,1,6.97,2.44,11.82,6.96,CVCVC,CVCCVCV,2,7
127294,soucoupe,sukup,NOM,1,4.14,2.92,8.85,5.95,CVCVC,CVVCVVCV,2,8
127326,soudeur,sud9R,NOM,1,1.42,1.29,0.27,0.2,CVCVC,CVVCVVC,2,7
127340,soudure,sudyR,NOM,1,1.35,1.09,1.08,0.95,CVCVC,CVVCVCV,2,7
127375,souffler,sufle,VER,1,28.33,6.26,83.65,13.65,CVCCV,CVVCCCVC,2,8
127382,soufflé,sufle,NOM,1,1.33,0.86,1.22,1.22,CVCCV,CVVCCCV,2,7
127414,souffrant,sufR@,ADJ,1,6.47,2.88,5.14,1.96,CVCCV,CVVCCCVCC,2,9
127555,soûlard,sulaR,NOM,1,1.19,0.82,0.14,0.14,CVCVC,CVVCVCC,2,7
127674,soupape,supap,NOM,1,0.92,0.39,1.28,0.61,CVCVC,CVVCVCV,2,7
127793,sourcil,suRsi,NOM,1,5.85,1.42,47.64,8.65,CVCCV,CVVCCVC,2,7
128107,soutane,sutan,NOM,1,1.75,1.49,6.89,6.08,CVCVC,CVVCVCV,2,7
128163,soutif,sutif,NOM,1,2.11,1.81,0.2,0.14,CVCVC,CVVCVC,2,6
129759,sucette,sysEt,NOM,1,2.29,1.27,2.64,1.49,CVCVC,CVCVCCV,2,7
129762,suceur,sys9R,ADJ,1,1.06,0.66,0.95,0.14,CVCVC,CVCVVC,2,6
129763,suceur,sys9R,NOM,1,2.88,0.96,0.54,0.07,CVCVC,CVCVVC,2,6
129792,sucrer,sykRe,VER,1,1.9,0.38,4.73,0.74,CVCCV,CVCCVC,2,6
129798,sucré,sykRe,ADJ,1,3.69,2.19,9.05,4.39,CVCCV,CVCCV,2,5
129799,sucré,sykRe,NOM,1,0.67,0.67,0.88,0.74,CVCCV,CVCCV,2,5
129888,suffire,syfiR,VER,1,232.08,5.24,159.39,4.86,CVCVC,CVCCVCV,2,7
130155,sultan,sylt@,NOM,1,1.75,1.68,7.09,4.86,CVCCV,CVCCVC,2,6
130160,summum,s9mOm,NOM,1,0.56,0.56,0.47,0.47,CVCVC,CVCCVC,2,6
130432,support,sypOR,NOM,1,2.94,2.71,6.42,5.2,CVCVC,CVCCVCC,2,7
130740,surfer,s9Rfe,VER,1,9.4,5.29,0.34,0.2,CVCCV,CVCCVC,2,6
130793,surhomme,syROm,NOM,1,1.11,0.86,1.08,0.81,CVCVC,CVCCVCCV,2,8
130920,surnom,syRn§,NOM,1,7.79,6.2,6.49,5.61,CVCCV,CVCCVC,2,6
131079,sursis,syRsi,NOM,1,3.6,3.6,7.36,7.36,CVCCV,CVCCVC,2,6
131097,surtout,syRtu,NOM,1,0.54,0.54,2.84,2.7,CVCCV,CVCCVVC,2,7
131160,survie,syRvi,NOM,1,11.64,11.64,6.08,6.08,CVCCV,CVCCVV,2,6
131291,suspect,syspE,ADJ,1,12.95,8.44,16.82,7.77,CVCCV,CVCCVCC,2,7
131332,suspens,sysp@,NOM,1,1.44,1.44,7.43,7.43,CVCCV,CVCCVCC,2,7
131378,suture,sytyR,NOM,1,4.54,3.77,0.68,0.47,CVCVC,CVCVCV,2,6
131407,syllabe,silab,NOM,1,1.52,0.65,11.28,2.3,CVCVC,CVCCVCV,2,7
131431,symbole,s5bOl,NOM,1,14.95,10.74,18.92,12.57,CVCVC,CVCCVCV,2,7
131526,synchro,s5kRo,ADJ,1,1.97,1.93,0.14,0.14,CVCCV,CVCCCCV,2,7
131536,syncope,s5kOp,NOM,1,0.76,0.73,1.76,1.35,CVCVC,CVCCVCV,2,7
131557,syndic,s5dik,NOM,1,0.61,0.48,1.08,0.95,CVCVC,CVCCVC,2,6
131595,synthèse,s5tEz,NOM,1,1.63,1.62,1.96,1.82,CVCVC,CVCCCVCV,2,8
131694,tabler,table,VER,1,0.95,0.04,1.62,0.54,CVCCV,CVCCVC,2,6
131801,tacite,tasit,ADJ,1,0.58,0.57,4.66,4.26,CVCVC,CVCVCV,2,6
132049,tambour,t@buR,NOM,1,10.2,7.8,19.32,10.54,CVCVC,CVCCVVC,2,7
132115,tandem,t@dEm,NOM,1,0.6,0.6,2.03,1.82,CVCVC,CVCCVC,2,6
132155,tanker,t@k9R,NOM,1,0.78,0.49,0.07,0.07,CVCVC,CVCCVC,2,6
132195,tantine,t@tin,NOM,1,1.08,1.08,0.2,0.14,CVCVC,CVCCVCV,2,7
132200,tantouse,t@tuz,NOM,1,0.69,0.63,0.74,0.14,CVCVC,CVCCVVCV,2,8
132202,tantouze,t@tuz,NOM,1,1.14,0.85,0.27,0.14,CVCVC,CVCCVVCV,2,8
132219,tapage,tapaZ,NOM,1,1.53,1.52,6.08,6.01,CVCVC,CVCVCV,2,6
132274,tapette,tapEt,NOM,1,7.16,4.77,1.15,0.61,CVCVC,CVCVCCV,2,7
132306,tapir,tapiR,VER,1,0.92,0.01,11.82,0.88,CVCVC,CVCVC,2,5
132499,tarif,taRif,NOM,1,6.26,4.58,4.8,2.84,CVCVC,CVCVC,2,5
132503,tarir,taRiR,VER,1,1.83,0.05,4.93,1.22,CVCVC,CVCVC,2,5
132532,tartan,taRt@,NOM,1,0.51,0.07,0.27,0.2,CVCCV,CVCCVC,2,6
132702,taulard,tolaR,NOM,1,1.78,0.82,2.03,0.61,CVCVC,CVVCVCC,2,7
132756,taxer,takse,VER,1,2.19,0.83,3.04,1.15,CVCCV,CVCVC,2,5
132844,techno,tEkno,ADJ,1,0.52,0.52,0.0,0.0,CVCCV,CVCCCV,2,6
132845,techno,tEkno,NOM,1,0.51,0.51,0.0,0.0,CVCCV,CVCCCV,2,6
132908,teinture,t5tyR,NOM,1,2.49,2.18,3.38,3.04,CVCVC,CVVCCVCV,2,8
133240,tempo,tEmpo,NOM,1,1.44,1.38,1.35,1.22,CVCCV,CVCCV,2,5
133277,tendance,t@d@s,NOM,1,12.98,10.95,20.88,14.26,CVCVC,CVCCVCCV,2,8
133348,tennis,tenis,NOM,1,11.37,11.37,13.24,13.24,CVCVC,CVCCVC,2,6
133353,ténor,tenOR,NOM,1,1.38,1.01,2.7,2.03,CVCVC,CVCVC,2,5
133416,tenture,t@tyR,NOM,1,0.66,0.2,8.18,3.24,CVCVC,CVCCVCV,2,7
133699,tester,tEste,VER,1,20.66,8.73,2.43,0.81,CVCCV,CVCCVC,2,6
133744,têtard,tEtaR,NOM,1,0.86,0.68,1.89,0.34,CVCVC,CVCVCC,2,6
133773,tétine,tetin,NOM,1,0.81,0.43,1.15,0.68,CVCVC,CVCVCV,2,6
133818,texan,tEks@,ADJ,1,0.79,0.46,0.61,0.07,CVCCV,CVCVC,2,5
133819,texan,tEks@,NOM,1,0.95,0.47,0.61,0.41,CVCCV,CVCVC,2,5
134120,tignasse,tiNas,NOM,1,0.89,0.87,4.8,4.46,CVCVC,CVCCVCCV,2,8
134147,timbale,t5bal,NOM,1,0.97,0.6,2.43,1.76,CVCVC,CVCCVCV,2,7
